query_id,scene_id,object_a,object_b,available_points_a,available_points_b,n_points_requested,seed,sampled_distance_m,full_point_distance_m,stored_gt_distance_m,abs_error_vs_full_m,abs_error_full_vs_stored_gt_m
test_stage1_dn_0011,scene0092_03,scene0092_03__bed_062,scene0092_03__monitor_018,8433,1170,10000,2,0.5442380211206264,0.5432937303690887,0.5432937741279602,0.0009442907515376797,4.3758871526300425e-08
test_stage1_dn_0011,scene0092_03,scene0092_03__bed_062,scene0092_03__monitor_018,8433,1170,10000,3,0.5432937303690887,0.5432937303690887,0.5432937741279602,0.0,4.3758871526300425e-08
test_stage1_dn_0011,scene0092_03,scene0092_03__bed_062,scene0092_03__monitor_018,8433,1170,10000,4,0.5432937303690887,0.5432937303690887,0.5432937741279602,0.0,4.3758871526300425e-08
test_stage1_dn_0011,scene0092_03,scene0092_03__bed_062,scene0092_03__monitor_018,8433,1170,20000,0,0.5432937303690887,0.5432937303690887,0.5432937741279602,0.0,4.3758871526300425e-08
test_stage1_dn_0011,scene0092_03,scene0092_03__bed_062,scene0092_03__monitor_018,8433,1170,20000,1,0.5432937303690887,0.5432937303690887,0.5432937741279602,0.0,4.3758871526300425e-08
test_stage1_dn_0011,scene0092_03,scene0092_03__bed_062,scene0092_03__monitor_018,8433,1170,20000,2,0.5432937303690887,0.5432937303690887,0.5432937741279602,0.0,4.3758871526300425e-08
test_stage1_dn_0011,scene0092_03,scene0092_03__bed_062,scene0092_03__monitor_018,8433,1170,20000,3,0.5432937303690887,0.5432937303690887,0.5432937741279602,0.0,4.3758871526300425e-08
test_stage1_dn_0011,scene0092_03,scene0092_03__bed_062,scene0092_03__monitor_018,8433,1170,20000,4,0.5432937303690887,0.5432937303690887,0.5432937741279602,0.0,4.3758871526300425e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,512,0,0.3834529278093301,0.3827621481971366,0.3827621340751648,0.0006907796121934928,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,512,1,0.39380819648996473,0.3827621481971366,0.3827621340751648,0.011046048292828126,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,512,2,0.3853901200207641,0.3827621481971366,0.3827621340751648,0.0026279718236275063,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,512,3,0.3848597856405221,0.3827621481971366,0.3827621340751648,0.0020976374433854805,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,512,4,0.38930499948725156,0.3827621481971366,0.3827621340751648,0.006542851290114948,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,1000,0,0.38341118026793847,0.3827621481971366,0.3827621340751648,0.0006490320708018582,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,1000,1,0.3831490039784457,0.3827621481971366,0.3827621340751648,0.00038685578130909226,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,1000,2,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,1000,3,0.3851494039979661,0.3827621481971366,0.3827621340751648,0.002387255800829491,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,1000,4,0.3851494039979661,0.3827621481971366,0.3827621340751648,0.002387255800829491,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,2000,0,0.38276798098041515,0.3827621481971366,0.3827621340751648,5.832783278536535e-06,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,2000,1,0.3827693578938799,0.3827621481971366,0.3827621340751648,7.209696743282201e-06,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,2000,2,0.38468533281268935,0.3827621481971366,0.3827621340751648,0.0019231846155527421,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,2000,3,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,2000,4,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,5000,0,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,5000,1,0.38276798098041515,0.3827621481971366,0.3827621340751648,5.832783278536535e-06,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,5000,2,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,5000,3,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,5000,4,0.38276798098041515,0.3827621481971366,0.3827621340751648,5.832783278536535e-06,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,10000,0,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,10000,1,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,10000,2,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,10000,3,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,10000,4,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,20000,0,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,20000,1,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,20000,2,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,20000,3,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0012,scene0092_03,scene0092_03__chair_057,scene0092_03__desk_059,3883,2252,20000,4,0.3827621481971366,0.3827621481971366,0.3827621340751648,0.0,1.4121971814162748e-08
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,512,0,0.2972190745097322,0.2239548191702792,0.2239548116922378,0.07326425533945297,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,512,1,0.23150793760635133,0.2239548191702792,0.2239548116922378,0.00755311843607212,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,512,2,0.2553216505992209,0.2239548191702792,0.2239548116922378,0.0313668314289417,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,512,3,0.2535234163919831,0.2239548191702792,0.2239548116922378,0.029568597221703907,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,512,4,0.2525897863484518,0.2239548191702792,0.2239548116922378,0.0286349671781726,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,1000,0,0.24834805970352516,0.2239548191702792,0.2239548116922378,0.024393240533245958,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,1000,1,0.23150793760635133,0.2239548191702792,0.2239548116922378,0.00755311843607212,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,1000,2,0.2593668609749634,0.2239548191702792,0.2239548116922378,0.03541204180468421,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,1000,3,0.2515176625495617,0.2239548191702792,0.2239548116922378,0.027562843379282498,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,1000,4,0.2239548191702792,0.2239548191702792,0.2239548116922378,0.0,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,2000,0,0.24559054791335172,0.2239548191702792,0.2239548116922378,0.021635728743072513,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,2000,1,0.2323319402421946,0.2239548191702792,0.2239548116922378,0.008377121071915405,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,2000,2,0.23828234835409032,0.2239548191702792,0.2239548116922378,0.01432752918381111,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,2000,3,0.24269364337047608,0.2239548191702792,0.2239548116922378,0.018738824200196874,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,2000,4,0.23691922244020164,0.2239548191702792,0.2239548116922378,0.012964403269922431,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,5000,0,0.22687290549444342,0.2239548191702792,0.2239548116922378,0.0029180863241642097,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,5000,1,0.22729414263454986,0.2239548191702792,0.2239548116922378,0.003339323464270655,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,5000,2,0.22762568601083796,0.2239548191702792,0.2239548116922378,0.0036708668405587563,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,5000,3,0.24141635472273107,0.2239548191702792,0.2239548116922378,0.017461535552451862,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,5000,4,0.2239548191702792,0.2239548191702792,0.2239548116922378,0.0,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,10000,0,0.22687290549444342,0.2239548191702792,0.2239548116922378,0.0029180863241642097,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,10000,1,0.22448517649054098,0.2239548191702792,0.2239548116922378,0.0005303573202617706,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,10000,2,0.2239548191702792,0.2239548191702792,0.2239548116922378,0.0,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,10000,3,0.228166929421798,0.2239548191702792,0.2239548116922378,0.004212110251518797,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,10000,4,0.2239548191702792,0.2239548191702792,0.2239548116922378,0.0,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,20000,0,0.2239548191702792,0.2239548191702792,0.2239548116922378,0.0,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,20000,1,0.22448517649054098,0.2239548191702792,0.2239548116922378,0.0005303573202617706,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,20000,2,0.2239548191702792,0.2239548191702792,0.2239548116922378,0.0,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,20000,3,0.2239548191702792,0.2239548191702792,0.2239548116922378,0.0,7.478041408326419e-09
test_stage1_dn_0013,scene0095_00,scene0095_00__cabinet_016,scene0095_00__table_017,6133,21906,20000,4,0.2239548191702792,0.2239548191702792,0.2239548116922378,0.0,7.478041408326419e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,512,0,0.3243976126036292,0.3191365095773046,0.3191365003585815,0.005261103026324598,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,512,1,0.32346584521853083,0.3191365095773046,0.3191365003585815,0.0043293356412262285,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,512,2,0.32225741949906106,0.3191365095773046,0.3191365003585815,0.003120909921756454,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,512,3,0.3201833550196605,0.3191365095773046,0.3191365003585815,0.0010468454423558926,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,512,4,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,1000,0,0.32032669827164223,0.3191365095773046,0.3191365003585815,0.0011901886943376239,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,1000,1,0.31960196735557916,0.3191365095773046,0.3191365003585815,0.00046545777827455836,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,1000,2,0.32032669827164223,0.3191365095773046,0.3191365003585815,0.0011901886943376239,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,1000,3,0.32032669827164223,0.3191365095773046,0.3191365003585815,0.0011901886943376239,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,1000,4,0.32114403978334316,0.3191365095773046,0.3191365003585815,0.0020075302060385547,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,2000,0,0.31960196735557916,0.3191365095773046,0.3191365003585815,0.00046545777827455836,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,2000,1,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,2000,2,0.31960196735557916,0.3191365095773046,0.3191365003585815,0.00046545777827455836,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,2000,3,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,2000,4,0.3194762613126596,0.3191365095773046,0.3191365003585815,0.00033975173535499836,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,5000,0,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,5000,1,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,5000,2,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,5000,3,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,5000,4,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,10000,0,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,10000,1,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,10000,2,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,10000,3,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,10000,4,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,20000,0,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,20000,1,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,20000,2,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,20000,3,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0014,scene0095_00,scene0095_00__chair_035,scene0095_00__monitor_018,1928,1230,20000,4,0.3191365095773046,0.3191365095773046,0.3191365003585815,0.0,9.218723118209482e-09
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,512,0,0.27773475560283606,0.2716908913465737,0.2716908752918243,0.006043864256262355,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,512,1,0.2892642289246368,0.2716908913465737,0.2716908752918243,0.01757333757806312,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,512,2,0.2832967839342999,0.2716908913465737,0.2716908752918243,0.011605892587726208,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,512,3,0.28631683344519226,0.2716908913465737,0.2716908752918243,0.01462594209861856,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,512,4,0.2914906549968632,0.2716908913465737,0.2716908752918243,0.019799763650289515,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,1000,0,0.28413897322612985,0.2716908913465737,0.2716908752918243,0.01244808187955615,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,1000,1,0.2811754318812728,0.2716908913465737,0.2716908752918243,0.009484540534699104,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,1000,2,0.28186535695270226,0.2716908913465737,0.2716908752918243,0.010174465606128558,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,1000,3,0.27393941680203615,0.2716908913465737,0.2716908752918243,0.0022485254554624468,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,1000,4,0.2829177676176775,0.2716908913465737,0.2716908752918243,0.011226876271103803,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,2000,0,0.27608020295140906,0.2716908913465737,0.2716908752918243,0.004389311604835355,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,2000,1,0.2836899938362144,0.2716908913465737,0.2716908752918243,0.0119991024896407,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,2000,2,0.28528999887347384,0.2716908913465737,0.2716908752918243,0.013599107526900134,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,2000,3,0.2774618310484141,0.2716908913465737,0.2716908752918243,0.005770939701840394,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,2000,4,0.27415204865482296,0.2716908913465737,0.2716908752918243,0.002461157308249251,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,5000,0,0.27570306352146734,0.2716908913465737,0.2716908752918243,0.004012172174893636,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,5000,1,0.27576006753052007,0.2716908913465737,0.2716908752918243,0.004069176183946366,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,5000,2,0.27570306352146734,0.2716908913465737,0.2716908752918243,0.004012172174893636,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,5000,3,0.2740435629792443,0.2716908913465737,0.2716908752918243,0.002352671632670611,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,5000,4,0.27415204865482296,0.2716908913465737,0.2716908752918243,0.002461157308249251,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,10000,0,0.27415204865482296,0.2716908913465737,0.2716908752918243,0.002461157308249251,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,10000,1,0.27576006164779043,0.2716908913465737,0.2716908752918243,0.004069170301216729,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,10000,2,0.2716908913465737,0.2716908913465737,0.2716908752918243,0.0,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,10000,3,0.27415204865482296,0.2716908913465737,0.2716908752918243,0.002461157308249251,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,10000,4,0.2716908913465737,0.2716908913465737,0.2716908752918243,0.0,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,20000,0,0.2716908913465737,0.2716908913465737,0.2716908752918243,0.0,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,20000,1,0.27415204865482296,0.2716908913465737,0.2716908752918243,0.002461157308249251,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,20000,2,0.2716908913465737,0.2716908913465737,0.2716908752918243,0.0,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,20000,3,0.2716908913465737,0.2716908913465737,0.2716908752918243,0.0,1.605474941879237e-08
test_stage1_dn_0015,scene0101_00,scene0101_00__bed_032,scene0101_00__desk_027,7080,5789,20000,4,0.2716908913465737,0.2716908913465737,0.2716908752918243,0.0,1.605474941879237e-08
test_stage1_dn_0016,scene0101_00,scene0101_00__desk_027,scene0101_00__sofa_019,5789,5513,512,0,0.2808471850864686,0.26851038777563135,0.2685104012489319,0.012336797310837255,1.347330053080853e-08
test_stage1_dn_0016,scene0101_00,scene0101_00__desk_027,scene0101_00__sofa_019,5789,5513,512,1,0.30675307381254213,0.26851038777563135,0.2685104012489319,0.03824268603691078,1.347330053080853e-08
test_stage1_dn_0016,scene0101_00,scene0101_00__desk_027,scene0101_00__sofa_019,5789,5513,512,2,0.2869742655935766,0.26851038777563135,0.2685104012489319,0.01846387781794523,1.347330053080853e-08
test_stage1_dn_0016,scene0101_00,scene0101_00__desk_027,scene0101_00__sofa_019,5789,5513,512,3,0.3138063634271374,0.26851038777563135,0.2685104012489319,0.04529597565150606,1.347330053080853e-08
test_stage1_dn_0016,scene0101_00,scene0101_00__desk_027,scene0101_00__sofa_019,5789,5513,512,4,0.2730193583908791,0.26851038777563135,0.2685104012489319,0.004508970615247743,1.347330053080853e-08
test_stage1_dn_0016,scene0101_00,scene0101_00__desk_027,scene0101_00__sofa_019,5789,5513,1000,0,0.27306970035347017,0.26851038777563135,0.2685104012489319,0.004559312577838814,1.347330053080853e-08
test_stage1_dn_0016,scene0101_00,scene0101_00__desk_027,scene0101_00__sofa_019,5789,5513,1000,1,0.272518748565611,0.26851038777563135,0.2685104012489319,0.004008360789979626,1.347330053080853e-08
test_stage1_dn_0016,scene0101_00,scene0101_00__desk_027,scene0101_00__sofa_019,5789,5513,1000,2,0.28511092100379587,0.26851038777563135,0.2685104012489319,0.016600533228164516,1.347330053080853e-08
test_stage1_dn_0016,scene0101_00,scene0101_00__desk_027,scene0101_00__sofa_019,5789,5513,1000,3,0.2945109877451337,0.26851038777563135,0.2685104012489319,0.026000599969502325,1.347330053080853e-08
test_stage1_dn_0016,scene0101_00,scene0101_00__desk_027,scene0101_00__sofa_019,5789,5513,1000,4,0.29154997379699843,0.26851038777563135,0.2685104012489319,0.023039586021367076,1.347330053080853e-08
test_stage1_dn_0016,scene0101_00,scene0101_00__desk_027,scene0101_00__sofa_019,5789,5513,2000,0,0.27209308574369245,0.26851038777563135,0.2685104012489319,0.0035826979680610993,1.347330053080853e-08
